11/04/2017 17:30:11 08°45.94483 S  034°46.90963 W  54.21
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 17:52:38.000,60.0186364,28.6148893,25.4810045,2.2276195,15.3485045,15.2233430,37.1825023,1545.2323913,56142.3241434,23.8985583
2017-04-11 17:52:49.000,60.0207000,28.6150774,25.5377904,2.2233544,15.4052904,15.2796658,37.1837825,1545.2351008,56144.0657242,23.8997008
2017-04-11 17:53:00.000,60.0173969,28.6147315,25.5878641,2.2174532,15.4553641,15.3293311,37.1817248,1545.2330337,56141.3229231,23.8984824
2017-04-11 17:53:11.000,60.0197051,28.6155083,25.5158898,2.2325858,15.3833898,15.2579438,37.1827544,1545.2345762,56142.7028206,23.8986901
2017-04-11 17:53:22.000,60.0180432,28.6161274,25.5775227,2.2195566,15.4450227,15.3190740,37.1810860,1545.2351893,56140.5274397,23.8974913
2017-04-11 17:53:33.000,60.0190428,28.6171045,25.4855668,2.2183296,15.3530668,15.2278681,37.1810481,1545.2357018,56140.4823498,23.8967439
2017-04-11 17:53:44.000,60.0247100,28.6185187,25.3499688,2.2194398,15.2174688,15.0933758,37.1839501,1545.2395144,56144.3648775,23.8978754
2017-04-11 17:53:55.000,60.0448009,28.6285585,25.2563314,2.2228869,15.1238314,15.0005020,37.1901742,1545.2660805,56153.0851508,23.8988026
2017-04-11 17:54:06.000,60.0448787,28.6323346,25.1836185,2.2072286,15.0511185,14.9283820,37.1872897,1545.2699366,56149.3707046,23.8950605
2017-04-11 17:54:17.000,60.0411509,28.6325835,25.2539371,2.2216600,15.1214371,14.9981272,37.1844626,1545.2686799,56145.6351224,23.8931510
2017-04-11 17:54:28.000,60.0486783,28.6341134,25.1888274,2.2214263,15.0563274,14.9335484,37.1885534,1545.2751792,56151.1397795,23.8954388
2017-04-11 17:54:39.000,60.0504569,28.6369731,25.5044123,2.2300150,15.3719123,15.2465599,37.1874586,1545.2854913,56149.9351112,23.8950066
2017-04-11 17:54:50.000,60.0434094,28.6291656,25.4943128,2.2243476,15.3618128,15.2365427,37.1886501,1545.2697909,56151.1749344,23.8984692
2017-04-11 17:55:01.000,60.0247836,28.6309018,25.4832641,2.2262757,15.3507641,15.2255841,37.1742503,1545.2581760,56132.0156958,23.8870106
2017-04-11 17:55:12.000,60.0195381,28.6202849,25.5928454,2.2198487,15.4603454,15.3342719,37.1788677,1545.2420538,56137.7558654,23.8944991
2017-04-11 17:55:23.000,60.0200718,28.6211771,25.6332811,2.2096241,15.5007811,15.3743778,37.1785293,1545.2442978,56137.3602419,23.8941191
2017-04-11 17:55:34.000,60.0184005,28.6184762,25.4111058,2.2218937,15.2786058,15.1540142,37.1795456,1545.2358153,56138.5058396,23.8948376
2017-04-11 17:55:45.000,60.0196940,28.6186461,25.3419050,2.2317678,15.2094050,15.0853778,37.1803396,1545.2358509,56139.5453007,23.8950826
2017-04-11 17:55:56.000,60.0209296,28.6189314,25.3461624,2.1954263,15.2136624,15.0896005,37.1809799,1545.2372104,56140.4149092,23.8954871
